Device_id,Name,Type,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Dim
0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1780496172782706.310	,27.920,24.080000,0
0,aclnnSilu_SiluAiCore_Swish,N/A,N/A,1780496172782734.250	,9.520,0.080000,0
0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1780496172782747.390	,27.580,3.730000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496172782774.990	,9.800,0.000000,0
0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1780496172782784.810	,25.920,0.000000,0
0,aclnnAdd_AddAiCore_Add,N/A,N/A,1780496172782810.770	,8.300,0.080000,0
0,aclnnCast_CastAiCore_Cast,N/A,N/A,1780496172782825.350	,6.700,6.200000,0
0,aclnnPowTensorScalar_PowsAiCore_Pows,N/A,N/A,1780496172782832.070	,12.420,0.050000,0
0,aclnnMean_ReduceMeanAiCore_ReduceMean,N/A,N/A,1780496172782845.550	,13.640,1.080000,0
0,aclnnAdds_AddAiCore_Add,N/A,N/A,1780496172782860.090	,1.140,0.860000,0
0,aclnnRsqrt_RsqrtAiCore_Rsqrt,N/A,N/A,1780496172782868.750	,1.080,7.610000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496172782882.190	,14.220,12.420000,0
0,aclnnCast_CastAiCore_Cast,N/A,N/A,1780496172782896.430	,8.080,0.030000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496172782904.530	,9.760,0.000000,0
0,aclnnAddmm_MatMulCommon_MatMulV2,N/A,N/A,1780496172782946.950	,10.820,32.740000,0
0,aclnnAddmm_MatMulCommon_MatMulV2,N/A,N/A,1780496172782981.190	,6.400,23.430000,0
0,aclnnAddmm_MatMulCommon_MatMulV2,N/A,N/A,1780496172783015.270	,4.600,27.600000,0
0,aclnnMul_TransposeAiCore_Transpose,N/A,N/A,1780496172783045.430	,15.300,25.650000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496172783060.750	,9.620,0.000000,0
0,aclnnNeg_SliceAiCore_Slice,N/A,N/A,1780496172783070.390	,3.960,0.130000,0
0,aclnnNeg_TransposeAiCore_Transpose,N/A,N/A,1780496172783078.650	,15.640,4.290000,0
0,aclnnNeg_NegAiCore_Neg,N/A,N/A,1780496172783094.310	,8.140,0.000000,0
0,aclnnCat_SliceAiCore_Slice,N/A,N/A,1780496172783102.470	,3.760,0.110000,0
0,aclnnCat_TransposeAiCore_Transpose,N/A,N/A,1780496172783106.250	,16.360,0.000000,0
0,aclnnCat_ConcatD_ConcatD,N/A,N/A,1780496172783122.630	,4.500,0.140000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496172783127.150	,7.760,0.000000,0
0,aclnnAdd_AddAiCore_Add,N/A,N/A,1780496172783134.930	,8.160,0.000000,0
0,aclnnMul_TransposeAiCore_Transpose,N/A,N/A,1780496172783143.130	,17.220,0.090000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496172783160.370	,4.880,0.000000,0
0,aclnnNeg_SliceAiCore_Slice,N/A,N/A,1780496172783165.270	,2.740,0.120000,0
0,aclnnNeg_TransposeAiCore_Transpose,N/A,N/A,1780496172783168.030	,14.240,0.010000,0
0,aclnnNeg_NegAiCore_Neg,N/A,N/A,1780496172783182.290	,1.580,0.010000,0
0,aclnnCat_SliceAiCore_Slice,N/A,N/A,1780496172783183.890	,2.660,0.170000,0
0,aclnnCat_TransposeAiCore_Transpose,N/A,N/A,1780496172783188.710	,14.000,2.090000,0
0,aclnnCat_ConcatD_ConcatD,N/A,N/A,1780496172783202.730	,2.580,0.000000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496172783205.330	,3.460,0.000000,0
0,aclnnAdd_AddAiCore_Add,N/A,N/A,1780496172783210.610	,1.640,1.790000,0
0,aclnnCat_TransposeAiCore_Transpose,N/A,N/A,1780496172783273.890	,14.600,61.860000,0
0,aclnnInplaceCopy_BroadcastToAiCore_BroadcastTo,N/A,N/A,1780496172783333.370	,12.120,44.650000,0
0,aclnnInplaceCopy_BroadcastToAiCore_BroadcastTo,N/A,N/A,1780496172783365.030	,6.240,19.630000,0
0,aclnnInplaceOne_OnesLikeAiCore_OnesLike,N/A,N/A,1780496172783396.550	,18.680,25.260000,0
0,aclnnTriu_Triu_Triu,N/A,N/A,1780496172783415.270	,26.700,0.070000,0
0,aclnnFlashAttentionScore_FlashAttentionScore_FlashAttentionScore,N/A,N/A,1780496172783443.310	,51.960,1.300000,0
0,aclnnInplaceCopy_TransposeAiCore_Transpose,N/A,N/A,1780496172783496.250	,15.760,1.040000,0
0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1780496172783512.050	,9.680,0.000000,0
0,aclnnAdd_AddAiCore_Add,N/A,N/A,1780496172783523.970	,8.120,2.320000,0
0,aclnnCast_CastAiCore_Cast,N/A,N/A,1780496172783545.510	,6.860,13.380000,0
0,aclnnPowTensorScalar_PowsAiCore_Pows,N/A,N/A,1780496172783552.390	,12.840,0.140000,0
0,aclnnMean_ReduceMeanAiCore_ReduceMean,N/A,N/A,1780496172783575.430	,14.180,10.160000,0
0,aclnnAdds_AddAiCore_Add,N/A,N/A,1780496172783590.550	,1.100,0.820000,0
0,aclnnRsqrt_RsqrtAiCore_Rsqrt,N/A,N/A,1780496172783598.430	,0.940,6.900000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496172783605.330	,14.160,5.810000,0
0,aclnnCast_CastAiCore_Cast,N/A,N/A,1780496172783626.550	,7.140,7.090000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496172783633.710	,9.620,0.110000,0
0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1780496172783674.750	,27.740,31.380000,0
0,aclnnSilu_SiluAiCore_Swish,N/A,N/A,1780496172783702.510	,9.760,0.010000,0
0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1780496172783712.290	,27.560,0.000000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496172783739.870	,9.740,0.000000,0
0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1780496172783749.630	,25.860,0.260000,0
0,aclnnAdd_AddAiCore_Add,N/A,N/A,1780496172783775.530	,8.060,0.000000,0
0,aclnnCast_CastAiCore_Cast,N/A,N/A,1780496172783795.270	,6.740,11.690000,0
0,aclnnPowTensorScalar_PowsAiCore_Pows,N/A,N/A,1780496172783802.030	,11.780,0.010000,0
0,aclnnMean_ReduceMeanAiCore_ReduceMean,N/A,N/A,1780496172783817.490	,13.540,3.720000,0
0,aclnnAdds_AddAiCore_Add,N/A,N/A,1780496172783831.990	,1.080,0.960000,0
0,aclnnRsqrt_RsqrtAiCore_Rsqrt,N/A,N/A,1780496172783833.090	,0.960,0.000000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496172783855.170	,14.440,21.290000,0
0,aclnnCast_CastAiCore_Cast,N/A,N/A,1780496172783869.650	,6.980,0.060000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496172783876.650	,9.240,0.020000,0
0,aclnnAddmm_MatMulCommon_MatMulV2,N/A,N/A,1780496172783922.270	,10.720,36.260000,0
0,aclnnAddmm_MatMulCommon_MatMulV2,N/A,N/A,1780496172783956.290	,6.320,23.280000,0
0,aclnnAddmm_MatMulCommon_MatMulV2,N/A,N/A,1780496172783991.330	,4.740,28.680000,0
0,aclnnMul_TransposeAiCore_Transpose,N/A,N/A,1780496172784025.670	,14.660,29.760000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496172784040.350	,9.960,0.000000,0
0,aclnnNeg_SliceAiCore_Slice,N/A,N/A,1780496172784050.330	,3.800,0.040000,0
0,aclnnNeg_TransposeAiCore_Transpose,N/A,N/A,1780496172784054.150	,17.120,0.200000,0
0,aclnnNeg_NegAiCore_Neg,N/A,N/A,1780496172784071.290	,8.000,0.000000,0
0,aclnnCat_SliceAiCore_Slice,N/A,N/A,1780496172784079.310	,3.780,0.000000,0
0,aclnnCat_TransposeAiCore_Transpose,N/A,N/A,1780496172784083.130	,20.020,0.220000,0
0,aclnnCat_ConcatD_ConcatD,N/A,N/A,1780496172784103.170	,4.040,0.000000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496172784107.230	,7.660,0.000000,0
0,aclnnAdd_AddAiCore_Add,N/A,N/A,1780496172784114.910	,8.220,0.090000,0
0,aclnnMul_TransposeAiCore_Transpose,N/A,N/A,1780496172784123.150	,17.040,0.030000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496172784140.210	,7.120,0.000000,0
0,aclnnNeg_SliceAiCore_Slice,N/A,N/A,1780496172784147.350	,2.380,0.000000,0
0,aclnnNeg_TransposeAiCore_Transpose,N/A,N/A,1780496172784149.750	,12.920,0.120000,0
0,aclnnNeg_NegAiCore_Neg,N/A,N/A,1780496172784162.690	,1.800,0.080000,0
0,aclnnCat_SliceAiCore_Slice,N/A,N/A,1780496172784164.510	,2.600,0.000000,0
0,aclnnCat_TransposeAiCore_Transpose,N/A,N/A,1780496172784167.130	,13.820,0.150000,0
0,aclnnCat_ConcatD_ConcatD,N/A,N/A,1780496172784180.970	,2.860,0.000000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496172784183.850	,3.540,0.000000,0
0,aclnnAdd_AddAiCore_Add,N/A,N/A,1780496172784187.430	,1.640,0.210000,0
0,aclnnCat_TransposeAiCore_Transpose,N/A,N/A,1780496172784247.870	,14.920,58.610000,0
0,aclnnInplaceCopy_BroadcastToAiCore_BroadcastTo,N/A,N/A,1780496172784304.830	,11.240,42.080000,0
0,aclnnInplaceCopy_BroadcastToAiCore_BroadcastTo,N/A,N/A,1780496172784335.650	,6.300,19.760000,0
0,aclnnInplaceOne_OnesLikeAiCore_OnesLike,N/A,N/A,1780496172784364.830	,19.620,22.700000,0
0,aclnnTriu_Triu_Triu,N/A,N/A,1780496172784384.490	,27.540,0.130000,0
0,aclnnFlashAttentionScore_FlashAttentionScore_FlashAttentionScore,N/A,N/A,1780496172784413.150	,51.200,1.210000,0
0,aclnnInplaceCopy_TransposeAiCore_Transpose,N/A,N/A,1780496172784465.470	,15.060,1.050000,0
0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1780496172784480.550	,9.940,0.000000,0
0,aclnnAdd_AddAiCore_Add,N/A,N/A,1780496172784495.250	,8.120,4.810000,0
0,aclnnCast_CastAiCore_Cast,N/A,N/A,1780496172784515.910	,6.780,12.630000,0
0,aclnnPowTensorScalar_PowsAiCore_Pows,N/A,N/A,1780496172784529.810	,12.920,6.970000,0
0,aclnnMean_ReduceMeanAiCore_ReduceMean,N/A,N/A,1780496172784545.890	,13.760,3.330000,0
0,aclnnAdds_AddAiCore_Add,N/A,N/A,1780496172784566.210	,1.160,6.490000,0
0,aclnnRsqrt_RsqrtAiCore_Rsqrt,N/A,N/A,1780496172784568.030	,1.360,0.590000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496172784579.190	,14.360,9.890000,0
0,aclnnCast_CastAiCore_Cast,N/A,N/A,1780496172784602.690	,8.380,9.140000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496172784611.110	,9.560,0.000000,0
0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1780496172784646.050	,27.720,25.440000,0
0,aclnnSilu_SiluAiCore_Swish,N/A,N/A,1780496172784673.790	,9.380,0.030000,0
0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1780496172784686.990	,27.780,3.870000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496172784714.790	,9.880,0.000000,0
0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1780496172784724.690	,25.440,0.120000,0
0,aclnnAdd_AddAiCore_Add,N/A,N/A,1780496172784750.150	,8.080,0.060000,0
0,aclnnCast_CastAiCore_Cast,N/A,N/A,1780496172784767.630	,7.120,9.420000,0
0,aclnnPowTensorScalar_PowsAiCore_Pows,N/A,N/A,1780496172784774.770	,12.360,0.000000,0
0,aclnnMean_ReduceMeanAiCore_ReduceMean,N/A,N/A,1780496172784792.070	,14.940,4.890000,0
0,aclnnAdds_AddAiCore_Add,N/A,N/A,1780496172784807.810	,1.160,0.810000,0
0,aclnnRsqrt_RsqrtAiCore_Rsqrt,N/A,N/A,1780496172784808.990	,0.960,0.090000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496172784821.110	,14.240,11.040000,0
0,aclnnCast_CastAiCore_Cast,N/A,N/A,1780496172784835.370	,7.120,0.010000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496172784842.510	,9.380,0.130000,0
0,aclnnAddmm_MatMulCommon_MatMulV2,N/A,N/A,1780496172784885.770	,11.620,33.870000,0
0,aclnnAddmm_MatMulCommon_MatMulV2,N/A,N/A,1780496172784919.770	,6.320,22.380000,0
0,aclnnAddmm_MatMulCommon_MatMulV2,N/A,N/A,1780496172784953.950	,4.960,27.930000,0
0,aclnnMul_TransposeAiCore_Transpose,N/A,N/A,1780496172784978.210	,15.200,19.290000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496172784993.450	,10.100,0.050000,0
0,aclnnNeg_SliceAiCore_Slice,N/A,N/A,1780496172785004.550	,3.820,0.900000,0
0,aclnnNeg_TransposeAiCore_Transpose,N/A,N/A,1780496172785024.530	,20.940,16.180000,0
0,aclnnNeg_NegAiCore_Neg,N/A,N/A,1780496172785045.490	,13.720,0.060000,0
0,aclnnCat_SliceAiCore_Slice,N/A,N/A,1780496172785059.230	,3.820,0.030000,0
0,aclnnCat_TransposeAiCore_Transpose,N/A,N/A,1780496172785063.090	,17.540,0.000000,0
0,aclnnCat_ConcatD_ConcatD,N/A,N/A,1780496172785080.650	,4.080,0.210000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496172785084.770	,7.700,0.000000,0
0,aclnnAdd_AddAiCore_Add,N/A,N/A,1780496172785092.490	,8.160,0.050000,0
0,aclnnMul_TransposeAiCore_Transpose,N/A,N/A,1780496172785100.670	,17.380,0.090000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496172785118.070	,4.740,0.000000,0
0,aclnnNeg_SliceAiCore_Slice,N/A,N/A,1780496172785122.830	,2.400,0.010000,0
0,aclnnNeg_TransposeAiCore_Transpose,N/A,N/A,1780496172785125.250	,13.680,0.100000,0
0,aclnnNeg_NegAiCore_Neg,N/A,N/A,1780496172785138.950	,1.620,0.070000,0
0,aclnnCat_SliceAiCore_Slice,N/A,N/A,1780496172785140.590	,2.740,0.000000,0
0,aclnnCat_TransposeAiCore_Transpose,N/A,N/A,1780496172785143.370	,13.880,0.010000,0
0,aclnnCat_ConcatD_ConcatD,N/A,N/A,1780496172785157.270	,2.700,0.120000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496172785159.990	,3.200,0.050000,0
0,aclnnAdd_AddAiCore_Add,N/A,N/A,1780496172785163.230	,1.560,0.050000,0
0,aclnnCat_TransposeAiCore_Transpose,N/A,N/A,1780496172785214.110	,18.420,49.190000,0
0,aclnnInplaceCopy_BroadcastToAiCore_BroadcastTo,N/A,N/A,1780496172785272.490	,12.200,40.080000,0
0,aclnnInplaceCopy_BroadcastToAiCore_BroadcastTo,N/A,N/A,1780496172785303.210	,6.720,18.550000,0
0,aclnnInplaceOne_OnesLikeAiCore_OnesLike,N/A,N/A,1780496172785331.970	,18.380,22.030000,0
0,aclnnTriu_Triu_Triu,N/A,N/A,1780496172785350.370	,27.320,0.000000,0
0,aclnnFlashAttentionScore_FlashAttentionScore_FlashAttentionScore,N/A,N/A,1780496172785378.690	,50.620,1.180000,0
0,aclnnInplaceCopy_TransposeAiCore_Transpose,N/A,N/A,1780496172785430.350	,15.140,0.880000,0
0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1780496172785445.510	,9.700,0.110000,0
0,aclnnAdd_AddAiCore_Add,N/A,N/A,1780496172785456.510	,8.120,1.300000,0
0,aclnnCast_CastAiCore_Cast,N/A,N/A,1780496172785480.770	,6.900,16.130000,0
0,aclnnPowTensorScalar_PowsAiCore_Pows,N/A,N/A,1780496172785489.810	,12.860,2.100000,0
0,aclnnMean_ReduceMeanAiCore_ReduceMean,N/A,N/A,1780496172785517.270	,13.760,14.640000,0
0,aclnnAdds_AddAiCore_Add,N/A,N/A,1780496172785531.790	,1.060,0.740000,0
0,aclnnRsqrt_RsqrtAiCore_Rsqrt,N/A,N/A,1780496172785532.870	,0.940,0.000000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496172785543.890	,14.340,10.310000,0
0,aclnnCast_CastAiCore_Cast,N/A,N/A,1780496172785567.410	,7.040,9.160000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496172785574.490	,9.460,0.000000,0
0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1780496172785610.750	,27.440,26.790000,0
0,aclnnSilu_SiluAiCore_Swish,N/A,N/A,1780496172785638.210	,9.400,0.060000,0
0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1780496172785647.630	,27.880,0.100000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496172785675.550	,9.760,0.000000,0
0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1780496172785685.330	,25.600,0.000000,0
0,aclnnAdd_AddAiCore_Add,N/A,N/A,1780496172785710.970	,7.980,0.150000,0
0,aclnnCast_CastAiCore_Cast,N/A,N/A,1780496172785735.150	,6.740,16.270000,0
0,aclnnPowTensorScalar_PowsAiCore_Pows,N/A,N/A,1780496172785749.970	,12.560,8.010000,0
0,aclnnMean_ReduceMeanAiCore_ReduceMean,N/A,N/A,1780496172785772.830	,13.100,10.190000,0
0,aclnnAdds_AddAiCore_Add,N/A,N/A,1780496172785786.750	,1.140,0.900000,0
0,aclnnRsqrt_RsqrtAiCore_Rsqrt,N/A,N/A,1780496172785788.430	,0.940,0.610000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496172785802.490	,14.540,13.060000,0
0,aclnnCast_CastAiCore_Cast,N/A,N/A,1780496172785817.050	,6.920,0.000000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496172785823.990	,9.460,0.080000,0
0,aclnnAddmm_MatMulCommon_MatMulV2,N/A,N/A,1780496172785871.850	,11.580,38.290000,0
0,aclnnAddmm_MatMulCommon_MatMulV2,N/A,N/A,1780496172785912.170	,6.000,28.920000,0
0,aclnnAddmm_MatMulCommon_MatMulV2,N/A,N/A,1780496172785940.030	,4.920,21.750000,0
0,aclnnMul_TransposeAiCore_Transpose,N/A,N/A,1780496172785977.250	,14.600,32.330000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496172785991.890	,9.520,0.150000,0
0,aclnnNeg_SliceAiCore_Slice,N/A,N/A,1780496172786001.430	,4.240,0.000000,0
0,aclnnNeg_TransposeAiCore_Transpose,N/A,N/A,1780496172786005.690	,20.440,0.010000,0
0,aclnnNeg_NegAiCore_Neg,N/A,N/A,1780496172786026.150	,7.960,0.060000,0
0,aclnnCat_SliceAiCore_Slice,N/A,N/A,1780496172786034.130	,3.740,0.040000,0
0,aclnnCat_TransposeAiCore_Transpose,N/A,N/A,1780496172786037.890	,17.480,0.010000,0
0,aclnnCat_ConcatD_ConcatD,N/A,N/A,1780496172786055.390	,4.200,0.020000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496172786059.610	,7.760,0.000000,0
0,aclnnAdd_AddAiCore_Add,N/A,N/A,1780496172786067.390	,8.180,0.240000,0
0,aclnnMul_TransposeAiCore_Transpose,N/A,N/A,1780496172786075.590	,15.960,0.000000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496172786091.570	,4.760,0.040000,0
0,aclnnNeg_SliceAiCore_Slice,N/A,N/A,1780496172786096.350	,2.460,0.000000,0
0,aclnnNeg_TransposeAiCore_Transpose,N/A,N/A,1780496172786098.830	,12.940,0.040000,0
0,aclnnNeg_NegAiCore_Neg,N/A,N/A,1780496172786111.790	,1.680,0.060000,0
0,aclnnCat_SliceAiCore_Slice,N/A,N/A,1780496172786113.490	,2.660,0.070000,0
0,aclnnCat_TransposeAiCore_Transpose,N/A,N/A,1780496172786118.210	,12.920,2.090000,0
0,aclnnCat_ConcatD_ConcatD,N/A,N/A,1780496172786131.150	,2.600,0.080000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496172786133.770	,3.580,0.000000,0
0,aclnnAdd_AddAiCore_Add,N/A,N/A,1780496172786140.910	,1.560,3.670000,0
0,aclnnCat_TransposeAiCore_Transpose,N/A,N/A,1780496172786202.590	,14.920,59.940000,0
0,aclnnInplaceCopy_BroadcastToAiCore_BroadcastTo,N/A,N/A,1780496172786260.190	,11.920,42.830000,0
0,aclnnInplaceCopy_BroadcastToAiCore_BroadcastTo,N/A,N/A,1780496172786291.670	,6.780,19.580000,0
0,aclnnInplaceOne_OnesLikeAiCore_OnesLike,N/A,N/A,1780496172786319.850	,18.940,21.220000,0
0,aclnnTriu_Triu_Triu,N/A,N/A,1780496172786338.810	,32.080,0.060000,0
0,aclnnFlashAttentionScore_FlashAttentionScore_FlashAttentionScore,N/A,N/A,1780496172786371.990	,50.080,1.170000,0
0,aclnnInplaceCopy_TransposeAiCore_Transpose,N/A,N/A,1780496172786423.070	,15.000,0.920000,0
0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1780496172786438.110	,9.740,0.000000,0
0,aclnnAdd_AddAiCore_Add,N/A,N/A,1780496172786450.250	,8.140,2.510000,0
0,aclnnCast_CastAiCore_Cast,N/A,N/A,1780496172786471.170	,6.960,12.860000,0
0,aclnnPowTensorScalar_PowsAiCore_Pows,N/A,N/A,1780496172786478.150	,12.840,0.040000,0
0,aclnnMean_ReduceMeanAiCore_ReduceMean,N/A,N/A,1780496172786501.110	,13.460,9.910000,0
0,aclnnAdds_AddAiCore_Add,N/A,N/A,1780496172786515.630	,1.240,1.290000,0
0,aclnnRsqrt_RsqrtAiCore_Rsqrt,N/A,N/A,1780496172786524.810	,1.100,7.760000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496172786527.190	,14.380,1.400000,0
0,aclnnCast_CastAiCore_Cast,N/A,N/A,1780496172786554.250	,7.060,12.620000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496172786561.330	,9.520,0.000000,0
0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1780496172786596.490	,27.600,25.730000,0
0,aclnnSilu_SiluAiCore_Swish,N/A,N/A,1780496172786624.110	,9.420,0.000000,0
0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1780496172786638.170	,27.640,4.830000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496172786665.830	,9.840,0.000000,0
0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1780496172786675.690	,25.980,0.160000,0
0,aclnnAdd_AddAiCore_Add,N/A,N/A,1780496172786701.690	,8.040,0.020000,0
0,aclnnCast_CastAiCore_Cast,N/A,N/A,1780496172786717.150	,6.720,7.460000,0
0,aclnnPowTensorScalar_PowsAiCore_Pows,N/A,N/A,1780496172786723.890	,12.360,0.030000,0
0,aclnnMean_ReduceMeanAiCore_ReduceMean,N/A,N/A,1780496172786741.550	,14.240,5.140000,0
0,aclnnAdds_AddAiCore_Add,N/A,N/A,1780496172786756.670	,1.200,1.010000,0
0,aclnnRsqrt_RsqrtAiCore_Rsqrt,N/A,N/A,1780496172786764.170	,0.980,6.300000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496172786766.470	,14.740,1.270000,0
0,aclnnCast_CastAiCore_Cast,N/A,N/A,1780496172786788.210	,6.940,7.010000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496172786797.530	,9.440,2.310000,0
0,aclnnAddmm_MatMulCommon_MatMulV2,N/A,N/A,1780496172786848.850	,11.440,41.810000,0
0,aclnnAddmm_MatMulCommon_MatMulV2,N/A,N/A,1780496172786876.650	,6.360,16.560000,0
0,aclnnAddmm_MatMulCommon_MatMulV2,N/A,N/A,1780496172786912.510	,4.880,29.390000,0
0,aclnnMul_TransposeAiCore_Transpose,N/A,N/A,1780496172786937.670	,15.480,20.370000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496172786953.170	,9.780,0.020000,0
0,aclnnNeg_SliceAiCore_Slice,N/A,N/A,1780496172786970.350	,4.040,7.220000,0
0,aclnnNeg_TransposeAiCore_Transpose,N/A,N/A,1780496172786976.110	,14.740,1.710000,0
0,aclnnNeg_NegAiCore_Neg,N/A,N/A,1780496172786990.890	,7.920,0.260000,0
0,aclnnCat_SliceAiCore_Slice,N/A,N/A,1780496172786998.850	,3.800,0.000000,0
0,aclnnCat_TransposeAiCore_Transpose,N/A,N/A,1780496172787005.770	,16.520,3.200000,0
0,aclnnCat_ConcatD_ConcatD,N/A,N/A,1780496172787022.310	,4.360,0.000000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496172787026.690	,7.600,0.140000,0
0,aclnnAdd_AddAiCore_Add,N/A,N/A,1780496172787034.330	,8.220,0.000000,0
0,aclnnMul_TransposeAiCore_Transpose,N/A,N/A,1780496172787042.590	,16.220,0.030000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496172787058.830	,4.700,0.030000,0
0,aclnnNeg_SliceAiCore_Slice,N/A,N/A,1780496172787063.550	,2.400,0.050000,0
0,aclnnNeg_TransposeAiCore_Transpose,N/A,N/A,1780496172787065.990	,16.820,0.100000,0
0,aclnnNeg_NegAiCore_Neg,N/A,N/A,1780496172787082.850	,1.680,0.000000,0
0,aclnnCat_SliceAiCore_Slice,N/A,N/A,1780496172787084.550	,2.600,0.070000,0
0,aclnnCat_TransposeAiCore_Transpose,N/A,N/A,1780496172787087.170	,14.660,0.150000,0
0,aclnnCat_ConcatD_ConcatD,N/A,N/A,1780496172787101.850	,2.620,0.000000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496172787104.510	,3.420,0.130000,0
0,aclnnAdd_AddAiCore_Add,N/A,N/A,1780496172787107.950	,1.540,0.080000,0
0,aclnnCat_TransposeAiCore_Transpose,N/A,N/A,1780496172787173.710	,14.920,64.210000,0
0,aclnnInplaceCopy_BroadcastToAiCore_BroadcastTo,N/A,N/A,1780496172787233.190	,12.100,44.580000,0
0,aclnnInplaceCopy_BroadcastToAiCore_BroadcastTo,N/A,N/A,1780496172787267.690	,6.120,22.400000,0
0,aclnnInplaceOne_OnesLikeAiCore_OnesLike,N/A,N/A,1780496172787285.870	,19.120,11.880000,0
0,aclnnTriu_Triu_Triu,N/A,N/A,1780496172787305.010	,27.400,0.130000,0
0,aclnnFlashAttentionScore_FlashAttentionScore_FlashAttentionScore,N/A,N/A,1780496172787337.150	,51.380,4.850000,0
0,aclnnInplaceCopy_TransposeAiCore_Transpose,N/A,N/A,1780496172787389.510	,14.400,0.870000,0
0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1780496172787403.930	,9.520,0.100000,0
0,aclnnAdd_AddAiCore_Add,N/A,N/A,1780496172787413.770	,8.100,0.230000,0
0,aclnnCast_CastAiCore_Cast,N/A,N/A,1780496172787438.870	,6.900,16.900000,0
0,aclnnPowTensorScalar_PowsAiCore_Pows,N/A,N/A,1780496172787448.130	,12.780,2.600000,0
0,aclnnMean_ReduceMeanAiCore_ReduceMean,N/A,N/A,1780496172787475.890	,14.060,14.970000,0
0,aclnnAdds_AddAiCore_Add,N/A,N/A,1780496172787491.030	,1.160,0.940000,0
